id,role_num,club_id,user_id
19360,1,51,93865
19361,1,425,33808
19362,2,115,90581
19363,3,385,226371
19364,3,472,107830
19365,3,477,104095
19366,2,357,127491
19367,2,296,129937
19368,1,484,232267
19369,1,30,54429
19370,2,293,229770
19371,2,225,30483
19372,2,377,129845
19373,3,193,199064
19374,2,158,262422
19375,2,417,256189
19376,2,404,19952
19377,1,219,29985
19378,1,416,258466
19379,3,205,144706
19380,2,127,83832
19381,2,306,152603
19382,2,191,5527
19383,2,474,22092
19384,3,206,133284
19385,1,210,251100
19386,3,475,168632
19387,1,138,277609
19388,3,412,254864
19389,2,472,234322
19390,2,84,220980
19391,3,158,158604
19392,3,148,140088
19393,1,224,171180
19394,3,293,87089
19395,3,207,271134
19396,1,233,249251
19397,2,76,121915
19398,3,239,151239
19399,3,440,165091
19400,3,16,33491
19401,3,233,257498
19402,3,396,69903
19403,2,86,208395
19404,2,298,85808
19405,3,194,222087
19406,3,453,59291
19407,2,41,220787
19408,2,197,234473
19409,1,412,151555
19410,2,412,107956
19411,3,369,197465
19412,2,271,229009
19413,1,373,233635
19414,3,114,163670
19415,2,380,92510
19416,2,114,35843
19417,1,138,165347
19418,2,271,99928
19419,3,368,230238
19420,2,71,145949
19421,3,416,244478
19422,3,14,97353
19423,2,376,148218
19424,1,198,270120
19425,2,122,260496
19426,3,176,249396
19427,1,374,187295
19428,2,84,9497
19429,2,6,84532
19430,3,357,144763
19431,1,1,202739
19432,3,435,205870
19433,1,164,118143
19434,3,211,94677
19435,3,377,183787
19436,3,306,248623
19437,3,459,241020
19438,3,52,166514
19439,1,65,17102
19440,2,173,168345
19441,3,339,199604
19442,3,224,10254
19443,3,321,131898
19444,1,195,227939
19445,2,439,58815
19446,1,57,177624
19447,2,367,249841
19448,2,329,116393
19449,2,53,21342
19450,3,107,103545
19451,1,404,148344
19452,2,365,32190
19453,3,5,122248
19454,3,158,123265
19455,2,401,108037
19456,3,139,181563
19457,1,200,222711
19458,2,236,274276
19459,2,307,202605
19460,2,105,209268
19461,3,491,88393
19462,2,256,169838
19463,3,351,37581
19464,1,46,121012
19465,3,248,157143
19466,2,419,152408
19467,1,164,11636
19468,1,59,13262
19469,2,127,175184
19470,3,494,132413
19471,1,359,103438
19472,3,362,12611
19473,3,435,31201
19474,2,341,207071
19475,3,236,192089
19476,3,242,96772
19477,2,158,186454
19478,2,258,126210
19479,1,398,243060
19480,2,37,19112
19481,2,105,132124
19482,1,442,274564
19483,1,333,227066
19484,1,293,259523
19485,1,224,53827
19486,3,397,205064
19487,3,185,121341
19488,3,238,83320
19489,1,496,72017
19490,3,111,159524
19491,3,236,21644
19492,1,227,167758
19493,2,274,113583
19494,1,489,5111
19495,2,34,103537
19496,2,304,43857
19497,3,204,208049
19498,1,186,265909
19499,1,412,166156
19500,2,190,243819
19501,1,1,2198
19502,3,29,92837
19503,3,326,59823
19504,3,33,233486
19505,2,448,191430
19506,3,355,4643
19507,1,443,112597
19508,1,62,161550
19509,2,412,239772
19510,1,67,227103
19511,2,416,196409
19512,2,493,32166
19513,3,26,64497
19514,3,234,89845
19515,1,63,179786
19516,3,78,31314
19517,1,315,223999
19518,3,14,260032
19519,3,174,62551
19520,1,102,19793
19521,2,97,133710
19522,2,216,180021
19523,2,319,171036
19524,3,78,204339
19525,1,269,180977
19526,3,121,207077
19527,3,319,275926
19528,3,431,251868
19529,1,121,130947
19530,1,369,195063
19531,1,109,238258
19532,3,298,264105
19533,2,109,67542
19534,2,96,274372
19535,2,473,61445
19536,3,51,40227
19537,3,66,227212
19538,3,283,164484
19539,3,139,177930
19540,1,18,266392
19541,3,435,185728
19542,3,353,26355
19543,3,153,231487
19544,1,412,103187
19545,2,130,28705
19546,1,366,248127
19547,3,34,4645
19548,3,430,58807
19549,3,180,134043
19550,2,370,110230
19551,3,378,178708
19552,1,224,250679
19553,1,339,155498
19554,1,377,168252
19555,1,396,3213
19556,1,497,239879
19557,3,191,88331
19558,2,433,254007
19559,2,292,156974
19560,3,164,217425
19561,3,111,190054
19562,3,472,240041
19563,2,147,277399
19564,2,387,158252
19565,3,29,104928
19566,2,38,85734
19567,2,17,115127
19568,1,11,241997
19569,3,491,243174
19570,3,151,62944
19571,3,60,2897
19572,2,390,215156
19573,2,191,230375
19574,3,93,17189
19575,2,296,35302
19576,3,14,230037
19577,3,246,253345
19578,3,45,115635
19579,2,385,39436
19580,3,488,79396
19581,1,151,232045
19582,1,234,190318
19583,2,495,69564
19584,1,112,116635
19585,3,135,246
19586,2,474,153209
19587,3,241,139920
19588,2,61,163155
19589,2,458,194948
19590,3,85,271806
19591,1,292,264132
19592,1,443,188337
19593,2,352,15141
19594,3,233,130676
19595,2,431,266597
19596,2,305,222259
19597,1,474,274423
19598,2,275,150505
19599,1,4,78626
19600,2,377,92567
19601,3,92,130531
19602,3,412,223157
19603,3,211,219890
19604,2,451,98278
19605,3,47,226837
19606,1,52,82681
19607,3,308,125961
19608,2,69,19276
19609,3,166,274564
19610,3,452,58356
19611,3,12,39525
19612,3,423,155160
19613,3,388,151863
19614,3,469,19996
19615,3,17,195109
19616,3,500,82384
19617,1,180,1319
19618,2,95,212711
19619,3,422,137357
19620,3,139,89350
19621,3,136,192832
19622,2,177,219686
19623,3,294,232283
19624,3,337,186025
19625,1,420,221158
19626,1,169,203991
19627,1,404,50349
19628,1,10,49858
19629,1,182,51831
19630,2,423,102885
19631,1,42,74938
19632,1,209,49715
19633,3,401,236321
19634,2,388,153704
19635,1,61,209253
19636,3,41,164595
19637,3,232,94575
19638,3,51,248550
19639,3,290,19410
19640,1,134,193730
19641,2,203,30969
19642,1,18,158101
19643,3,130,36583
19644,2,481,95690
19645,2,486,150270
19646,1,187,85712
19647,2,123,95815
19648,1,56,186357
19649,1,462,14089
19650,3,398,82911
19651,2,54,1064
19652,1,410,118257
19653,3,425,124828
19654,1,419,19658
19655,3,68,180941
19656,1,56,190580
19657,3,288,138040
19658,2,30,168678
19659,2,491,192487
19660,1,188,181533
19661,1,192,107378
19662,1,446,256598
19663,1,487,262294
19664,2,84,130143
19665,1,221,172430
19666,2,385,132435
19667,3,102,231389
19668,2,25,90121
19669,1,94,246141
19670,2,250,102784
19671,3,361,159534
19672,2,436,119158
19673,3,290,164660
19674,1,408,219206
19675,3,395,225063
19676,3,17,26398
19677,1,244,243084
19678,3,431,204200
19679,1,196,100730
19680,3,14,158716
19681,3,31,183495
19682,2,442,67453
19683,1,186,213696
19684,1,465,44652
19685,2,8,88333
19686,1,427,114665
19687,2,219,182072
19688,1,103,67967
19689,1,55,119970
19690,2,346,94009
19691,2,253,219141
19692,3,119,161323
19693,1,241,211019
19694,2,264,144302
19695,3,170,217280
19696,2,381,175391
19697,2,299,234261
19698,3,310,270102
19699,2,383,208530
19700,1,35,73864
19701,3,391,4346
19702,1,15,210702
19703,1,44,45285
19704,2,378,34995
19705,2,84,266346
19706,2,468,57136
19707,2,436,13554
19708,1,130,113584
19709,3,268,211969
19710,1,120,215091
19711,1,330,178050
19712,3,378,188398
19713,1,466,95007
19714,1,383,14335
19715,1,111,223370
19716,3,127,72301
19717,2,54,154589
19718,3,379,125779
19719,3,44,250440
19720,2,228,129247
19721,2,484,14917
19722,2,395,25239
19723,3,439,243211
19724,3,18,60062
19725,3,361,30554
19726,2,292,136191
19727,1,329,93816
19728,1,309,275120
19729,1,230,21063
19730,1,316,211943
19731,2,162,42585
19732,3,365,184502
19733,3,475,204790
19734,2,417,19055
19735,3,369,172673
19736,3,305,111337
19737,3,59,137805
19738,1,462,153527
19739,1,19,165665
19740,1,430,244823
19741,1,174,11166
19742,3,498,51182
19743,3,317,179510
19744,2,288,31337
19745,2,89,196414
19746,1,443,269676
19747,1,59,223605
19748,2,500,180941
19749,2,499,161854
19750,1,432,123810
19751,3,27,60178
19752,3,410,110422
19753,1,327,95052
19754,1,336,168316
19755,2,246,64616
19756,3,65,174859
19757,1,305,43904
19758,1,480,127098
19759,2,37,228806
19760,3,433,220506
19761,1,363,48962
19762,1,81,165035
19763,2,277,252221
19764,2,66,210044
19765,3,363,61137
19766,3,304,103102
19767,1,209,68992
19768,1,79,60244
19769,3,34,157624
19770,3,148,68171
19771,1,317,49404
19772,1,161,72611
19773,2,316,19207
19774,2,96,53175
19775,1,435,2757
19776,1,7,11046
19777,1,103,178717
19778,1,476,100842
19779,2,125,170271
19780,1,266,4495
19781,1,19,278671
19782,1,143,188267
19783,3,168,80688
19784,1,320,50811
19785,1,119,34953
19786,1,63,89394
19787,3,22,5682
19788,1,233,200627
19789,3,298,73410
19790,3,159,83348
19791,2,458,194236
19792,1,490,134293
19793,1,98,168221
19794,1,304,193794
19795,2,495,264625
19796,3,59,268406
19797,2,58,73729
19798,2,486,40245
19799,2,351,47920
19800,2,332,200210
19801,1,252,38206
19802,2,391,36915
19803,2,235,209579
19804,3,181,163876
19805,2,439,107619
19806,3,198,217690
19807,2,48,264660
19808,3,150,130970
19809,3,265,132938
19810,2,421,33373
19811,2,193,48679
19812,3,213,63038
19813,2,201,201812
19814,3,225,210724
19815,1,152,221233
19816,3,470,11096
19817,1,182,173739
19818,3,183,198957
19819,2,239,156682
19820,1,4,138713
19821,3,294,194419
19822,1,167,206203
19823,1,18,216687
19824,2,45,56552
19825,3,271,257451
19826,2,422,183079
19827,3,221,43805
19828,3,415,273618
19829,1,309,62788
19830,2,26,278749
19831,3,135,143842
19832,1,140,231824
19833,2,335,125452
19834,3,431,118041
19835,3,462,263117
19836,2,166,95199
19837,1,166,247605
19838,1,65,186863
19839,1,467,102045
19840,3,152,59645
19841,1,496,270963
19842,1,235,240322
19843,2,303,214285
19844,3,104,118143
19845,3,257,190104
19846,1,410,93661
19847,3,54,81130
19848,1,274,121808
19849,2,217,113004
19850,3,65,125293
19851,2,49,23888
19852,3,166,46411
19853,2,210,219114
19854,2,225,111497
19855,3,310,77669
19856,3,225,212333
19857,3,496,276593
19858,3,291,224078
19859,2,164,36228
19860,2,130,122790
19861,3,393,39086
19862,3,227,63172
19863,1,26,210559
19864,2,118,265703
19865,1,8,181294
19866,2,184,182129
19867,2,366,39861
19868,2,443,271514
19869,1,116,80750
19870,2,305,145130
19871,3,53,44269
19872,3,161,113583
19873,3,16,209595
19874,2,157,269873
19875,2,293,60296
19876,2,93,30287
19877,1,329,58381
19878,3,231,104528
19879,3,90,257690
19880,2,208,231809
19881,2,310,269693
19882,3,368,218206
19883,1,267,265378
19884,3,15,201653
19885,2,419,151342
19886,3,349,92750
19887,1,262,22264
19888,2,145,87654
19889,1,98,151001
19890,3,489,143960
19891,1,73,212457
19892,3,218,247806
19893,3,259,185281
19894,1,471,177254
19895,2,155,239764
19896,2,19,2629
19897,3,240,194648
19898,1,204,277234
19899,3,238,95815
19900,1,268,193908
19901,2,319,203390
19902,3,186,143988
19903,3,203,4787
19904,2,252,24998
19905,1,74,60563
19906,2,237,195895
19907,1,259,36026
19908,1,133,168376
19909,3,343,206436
19910,2,38,257397
19911,1,90,276247
19912,1,487,201115
19913,2,183,45478
19914,1,417,218244
19915,3,67,272876
19916,1,335,247384
19917,1,253,182134
19918,1,181,186397
19919,2,162,170895
19920,1,289,75575
19921,3,235,196743
19922,2,118,38753
19923,1,186,61383
19924,3,163,154811
19925,1,85,141904
19926,1,90,272354
19927,2,1,192520
19928,3,470,108882
19929,2,232,107037
19930,2,257,134808
19931,3,244,70882
19932,3,2,12180
19933,1,95,80226
19934,2,59,25258
19935,2,115,73038
19936,2,412,109722
19937,1,13,235674
19938,3,374,41194
19939,3,239,240371
19940,1,442,265129
19941,2,88,39124
19942,2,228,46433
19943,2,190,208429
19944,2,78,188054
19945,3,179,260723
19946,1,117,40646
19947,2,94,191041
19948,2,131,242616
19949,2,199,231103
19950,3,140,271934
19951,2,296,122663
19952,1,187,117899
19953,2,48,211288
19954,3,116,142118
19955,3,166,64967
19956,1,492,7518
19957,3,183,79477
19958,1,489,52201
19959,2,149,227102
19960,2,426,109501
19961,3,329,233585
19962,3,287,257590
19963,1,418,212325
19964,1,262,261000
19965,3,38,183181
19966,3,120,131194
19967,2,389,87053
19968,2,98,217642
19969,3,348,121746
19970,3,401,152471
19971,3,92,246327
19972,2,201,25418
19973,1,414,143423
19974,2,87,196695
19975,1,486,142456
19976,2,471,93918
19977,1,466,205038
19978,3,101,83914
19979,1,404,193036
19980,1,189,86050
19981,3,446,192908
19982,1,290,39516
19983,3,272,29192
19984,3,190,235642
19985,2,252,28738
19986,2,208,64646
19987,1,107,10596
19988,2,334,118703
19989,3,14,133134
19990,3,139,162490
19991,1,67,32380
19992,1,449,199583
19993,3,308,93818
19994,3,496,68214
19995,2,198,127126
19996,3,247,149291
19997,3,218,50564
19998,2,437,265267
19999,1,94,53048
20000,3,292,71056
20001,1,6,2611
20002,3,73,215854
20003,2,242,137048
20004,3,262,58209
20005,2,260,15991
20006,1,191,147657
20007,2,468,271896
20008,2,305,252057
20009,2,420,124760
20010,2,75,178073
20011,2,334,218419
20012,2,33,150722
20013,2,240,166666
20014,3,119,41094
20015,2,348,260005
20016,3,111,54670
20017,2,462,266974
20018,1,93,6990
20019,2,441,254038
20020,1,279,107687
20021,1,367,49822
20022,2,129,102045
20023,2,49,143585
20024,3,432,76006
20025,2,50,180476
20026,3,248,65491
20027,2,245,233707
20028,3,110,199801
20029,2,85,2436
20030,1,441,53170
20031,1,184,153127
20032,2,144,261075
20033,1,461,277972
20034,1,363,175930
20035,2,317,165723
20036,2,382,213659
20037,2,357,38122
20038,3,110,101135
20039,2,198,266545
20040,2,307,178755
20041,1,133,208341
20042,3,51,55984
20043,1,269,62863
20044,1,430,218775
20045,2,256,89324
20046,2,33,14940
20047,1,422,41295
20048,3,318,243093
20049,3,160,182416
20050,3,189,209680
20051,2,483,248513
20052,2,48,81923
20053,2,442,177633
20054,3,454,189983
20055,1,355,231743
20056,2,393,223215
20057,3,446,222293
20058,1,157,158617
20059,1,180,42563
20060,3,287,62261
20061,2,228,83879
20062,2,494,75362
20063,3,73,1087
20064,2,339,163648
20065,3,354,247505
20066,2,338,130849
20067,3,246,7457
20068,3,220,173601
20069,2,250,3560
20070,2,474,133485
20071,1,356,1750
20072,3,234,141181
20073,3,325,248604
20074,3,175,230772
20075,2,54,158627
20076,3,192,171046
20077,3,283,228841
20078,3,196,86260
20079,2,358,276659
20080,2,67,27769
20081,2,226,92324
20082,3,451,120866
20083,3,149,134077
20084,1,1,204425
20085,3,211,83219
20086,3,452,263859
20087,1,127,109514
20088,2,24,204425
20089,1,174,23418
20090,2,40,252611
20091,1,147,176271
20092,2,309,69641
20093,3,328,36556
20094,3,472,229888
20095,3,290,9480
20096,2,128,66218
20097,1,262,229585
20098,1,56,154834
20099,3,207,222369
20100,3,133,73539
20101,1,208,125879
20102,3,261,78017
20103,1,367,20038
20104,1,493,28815
20105,3,155,166175
20106,2,25,98719
20107,3,357,109258
20108,2,418,38133
20109,2,203,256317
20110,3,197,43508
20111,1,356,53314
20112,3,252,158235
20113,2,467,194854
20114,2,6,27665
20115,3,308,2085
20116,1,127,51067
20117,1,191,94744
20118,2,241,210777
20119,3,90,173398
20120,1,48,88051
20121,3,51,212673
20122,1,192,210695
20123,1,11,15911
20124,1,336,74009
20125,2,389,139282
20126,3,215,10314
20127,1,221,158125
20128,1,466,141309
20129,1,125,37876
20130,2,125,116419
20131,3,192,242950
20132,3,113,213087
20133,1,149,16949
20134,2,272,5078
20135,2,178,274355
20136,3,159,222023
20137,1,244,99173
20138,1,256,136347
20139,1,12,189625
20140,1,352,32275
20141,2,358,223517
20142,2,107,37738
20143,1,126,182021
20144,1,187,140418
20145,3,100,192376
20146,3,11,35165
20147,3,41,50431
20148,3,99,168082
20149,1,223,98035
20150,2,356,190161
20151,2,154,243819
20152,1,70,211407
20153,2,239,153108
20154,2,102,53446
20155,2,198,20932
20156,3,489,254465
20157,1,333,209024
20158,3,2,264895
20159,3,380,259305
20160,2,93,173997
20161,2,41,94716
20162,2,59,139160
20163,1,4,243874
20164,3,297,248071
20165,1,192,79477
20166,1,429,60250
20167,3,256,211184
20168,3,31,59806
20169,1,480,163414
20170,3,468,62027
20171,1,285,55737
20172,1,455,8644
20173,3,5,110862
20174,2,1,71236
20175,1,99,74221
20176,2,309,23135
20177,3,151,113030
20178,2,258,181598
20179,2,378,146715
20180,1,42,124493
20181,1,89,136315
20182,1,71,254968
20183,3,385,179999
20184,1,491,131750
20185,1,288,104913
20186,3,246,42551
20187,1,40,17876
20188,1,190,202675
20189,2,128,45993
20190,3,104,42180
20191,1,479,97166
20192,2,188,87997
20193,2,99,94889
20194,1,310,175418
20195,1,488,48176
20196,1,203,30038
20197,3,315,126870
20198,2,126,20704
20199,2,306,176057
20200,3,82,31955
20201,1,257,70968
20202,3,341,215422
20203,1,119,224381
20204,3,230,107591
20205,2,110,66466
20206,1,224,224591
20207,3,11,21846
20208,3,393,52419
20209,1,30,24336
20210,1,374,134395
20211,3,446,33276
20212,3,370,164375
20213,2,226,172450
20214,1,316,222494
20215,3,16,85085
20216,1,3,257080
20217,2,203,100110
20218,2,240,173946
20219,3,112,38930
20220,1,232,154305
20221,2,112,185891
20222,3,480,104280
20223,3,249,117530
20224,3,368,155154
20225,3,72,193910
20226,3,420,7874
20227,2,412,37140
20228,2,474,18503
20229,3,349,203173
20230,3,217,202294
20231,1,127,29177
20232,3,154,70982
20233,2,385,105615
20234,3,273,66839
20235,1,151,178246
20236,1,209,142509
20237,3,416,112148
20238,3,417,222336
20239,2,164,271478
20240,1,263,34291
20241,2,308,73296
20242,2,367,220417
20243,1,470,160765
20244,2,295,131701
20245,3,332,191651
20246,2,487,34466
20247,2,389,772
20248,1,150,140592
20249,3,144,276103
20250,1,324,186125
20251,3,300,221858
20252,3,240,201560
20253,3,172,206964
20254,3,389,111554
20255,1,346,244478
20256,1,414,118583
20257,2,245,264351
20258,2,43,224310
20259,1,133,122513
20260,2,88,235872
20261,3,42,172360
20262,2,271,53724
20263,2,150,178308
20264,1,438,80296
20265,3,310,210002
20266,2,93,179029
20267,1,33,39202
20268,3,307,82781
20269,1,418,100769
20270,1,30,145529
20271,2,146,269734
20272,3,341,72651
20273,3,173,20970
20274,2,460,121233
20275,3,5,264404
20276,2,488,117226
20277,3,348,108835
20278,1,386,48860
20279,2,423,214899
20280,3,49,200378
20281,1,106,224853
20282,3,200,155844
20283,1,197,117847
20284,3,248,22399
20285,2,480,41722
20286,2,445,83797
20287,2,442,34909
20288,2,67,265842
20289,1,244,19481
20290,1,399,7365
20291,1,23,108546
20292,1,365,34909
20293,1,424,127741
20294,3,481,177399
20295,2,129,117475
20296,3,411,53800
20297,2,178,57753
20298,1,475,45574
20299,1,364,103340
20300,2,227,66902
20301,3,265,203428
20302,1,122,212132
20303,2,247,48778
20304,2,77,146197
20305,3,45,188913
20306,3,189,262464
20307,2,439,35920
20308,3,61,232460
20309,3,240,167594
20310,3,8,225227
20311,2,132,127372
20312,2,105,162626
20313,3,233,95578
20314,3,264,153924
20315,2,469,253861
20316,1,176,117259
20317,3,468,85726
20318,1,371,224381
20319,2,14,57476
20320,1,86,178157
20321,2,425,104358
20322,3,158,51416
20323,3,421,174055
20324,1,161,47276
20325,2,436,223925
20326,1,335,161237
20327,2,460,31362
20328,3,133,238431
20329,2,315,124292
20330,1,283,49930
20331,2,391,117068
20332,3,159,95167
20333,3,113,103852
20334,3,267,28473
20335,2,104,171351
20336,2,82,210686
20337,1,421,254129
20338,1,245,136676
20339,3,84,92693
20340,3,230,57638
20341,1,59,218040
20342,1,383,144731
20343,2,220,42832
20344,3,288,89095
20345,2,102,264980
20346,2,216,172921
20347,1,484,22160
20348,3,432,5592
20349,3,330,151128
20350,2,483,136245
20351,3,379,167112
20352,1,57,222150
20353,3,100,169784
20354,2,225,88861
20355,1,89,110422
20356,3,336,258979
20357,3,187,2242
20358,1,427,187680
20359,1,251,209048
20360,2,61,92787
20361,2,174,183299
20362,2,41,262862
20363,1,14,188755
20364,3,226,121238
20365,2,40,278222
20366,3,28,190555
20367,3,324,217025
20368,1,486,261923
20369,3,470,257284
20370,1,346,259945
20371,2,282,22369
20372,1,1,59394
20373,2,30,221718
20374,1,322,224479
20375,1,247,138533
20376,1,69,4188
20377,1,494,38201
20378,2,153,232769
20379,1,72,127821
20380,3,221,240625
20381,3,313,184316
20382,2,170,40049
20383,3,436,248089
20384,2,7,18946
20385,2,164,59385
20386,3,328,30834
20387,2,223,143493
20388,2,150,99212
20389,3,435,191673
20390,2,121,133003
20391,2,410,260511
20392,1,103,231071
20393,1,360,2963
20394,3,241,190708
20395,1,288,211839
20396,3,224,24530
20397,3,264,234770
20398,1,218,6
20399,2,31,28921
20400,1,251,253728
20401,3,342,111573
20402,2,279,256039
20403,3,480,72641
20404,2,293,211445
20405,2,204,57919
20406,3,133,216570
20407,2,325,252040
20408,2,50,254438
20409,2,181,104677
20410,2,376,77306
20411,3,415,249820
20412,1,246,252382
20413,3,352,57860
20414,1,131,107689
20415,3,192,105805
20416,1,352,108190
20417,3,483,126598
20418,3,241,167309
20419,1,83,276978
20420,1,198,256620
20421,1,211,165600
20422,1,61,128587
20423,2,445,200201
20424,2,245,157515
20425,3,141,12235
20426,1,287,180917
20427,1,463,87525
20428,3,7,19532
20429,2,483,128346
20430,3,445,182389
20431,1,197,104982
20432,3,94,138098
20433,1,430,155073
20434,1,114,83133
20435,1,42,85994
20436,3,12,6730
20437,3,466,162324
20438,3,410,165937
20439,2,484,233606
20440,2,139,52289
20441,3,441,124636
20442,1,44,179871
20443,2,272,110894
20444,1,125,43841
20445,3,116,278749
20446,2,199,30821
20447,1,32,119864
20448,3,409,175776
20449,3,328,120031
20450,1,289,193645
20451,2,361,166188
20452,2,216,107911
20453,1,487,267114
20454,3,477,135932
20455,2,115,91410
20456,1,396,152232
20457,2,314,151360
20458,3,140,74001
20459,2,136,258921
20460,2,332,149540
20461,2,397,186158
20462,3,249,17084
20463,2,333,141217
20464,2,99,206349
20465,3,112,268435
20466,3,103,57535
20467,2,76,12192
20468,1,428,191714
20469,2,457,28214
20470,2,384,247860
20471,1,32,39142
20472,1,146,112592
20473,1,362,120307
20474,3,152,107268
20475,3,495,60319
20476,1,200,201495
20477,2,78,211131
20478,1,169,194294
20479,1,256,237167
20480,3,418,163271
20481,1,83,205641
20482,1,490,179283
20483,3,424,11399
20484,1,438,189609
20485,3,250,277241
20486,3,321,79510
20487,3,56,174142
20488,3,290,80900
20489,2,275,163370
20490,2,14,60654
20491,1,364,127442
20492,3,179,199357
20493,2,439,78991
20494,2,101,211743
20495,1,278,3443
20496,2,79,221693
20497,2,245,67226
20498,3,429,163016
20499,3,20,166412
20500,3,16,230510
20501,1,438,222978
20502,3,179,14257
20503,3,349,20768
20504,2,398,31996
20505,2,471,266927
20506,2,195,7336
20507,3,52,118039
20508,1,420,114524
20509,1,387,88016
20510,2,7,201699
20511,2,60,134288
20512,3,248,181036
20513,3,384,164595
20514,2,177,91027
20515,2,342,239159
20516,1,253,71587
20517,1,24,45760
20518,1,459,82684
20519,3,487,251178
20520,2,134,10730
20521,1,117,113918
20522,1,304,142946
20523,1,360,221964
20524,3,210,92608
20525,2,57,80103
20526,2,490,207244
20527,1,176,120474
20528,3,428,128667
20529,1,46,187189
20530,3,133,239358
20531,3,166,10691
20532,3,383,28159
20533,1,88,124452
20534,3,227,110864
20535,1,427,43411
20536,2,162,207894
20537,3,382,154831
20538,1,199,37096
20539,3,278,141314
20540,2,195,59784
20541,3,47,2747
20542,3,264,213966
20543,3,472,64162
20544,3,13,138770
20545,2,242,63288
20546,3,340,228490
20547,2,50,46838
20548,1,296,222944
20549,3,346,198226
20550,3,163,4714
20551,1,14,277601
20552,3,171,92848
20553,3,28,32975
20554,1,430,50112
20555,2,117,115463
20556,3,350,52015
20557,1,13,262001
20558,2,399,233469
20559,2,3,72953
20560,1,168,124777
20561,2,416,152844
20562,2,199,174205
20563,1,105,261211
20564,2,86,44629
20565,1,24,31007
20566,3,425,157055
20567,2,223,109279
20568,3,135,191738
20569,1,159,186382
20570,3,449,111285
20571,2,338,56155
20572,1,170,39861
20573,3,204,19847
20574,1,245,62538
20575,2,35,111505
20576,2,328,198508
20577,3,150,184723
20578,1,181,204481
20579,2,196,249178
20580,3,39,13882
20581,3,123,27278
20582,2,77,251434
20583,3,135,197584
20584,1,93,41791
20585,2,339,42512
20586,1,413,117680
20587,1,38,189862
20588,1,484,235364
20589,2,179,273292
20590,1,379,268942
20591,2,107,62876
20592,2,474,41120
20593,1,150,67145
20594,3,131,27327
20595,1,138,161644
20596,3,355,15075
20597,3,136,226353
20598,1,380,73717
20599,1,335,187166
20600,2,108,93578
20601,2,390,107294
20602,2,221,118372
20603,1,94,230557
20604,1,217,191130
20605,3,403,176226
20606,3,142,242288
20607,2,91,71593
20608,3,395,29672
20609,1,408,51819
20610,2,171,101984
20611,2,323,52752
20612,1,450,162367
20613,1,353,198576
20614,2,95,261510
20615,2,351,7610
20616,1,381,118073
20617,2,103,42751
20618,1,180,130114
20619,1,359,61838
20620,3,356,260957
20621,1,145,155287
20622,1,371,25682
20623,2,409,107515
20624,3,496,241899
20625,2,92,20447
20626,2,357,17694
20627,2,92,248769
20628,2,317,9824
20629,1,249,88083
20630,3,377,123340
20631,2,94,227655
20632,2,310,245254
20633,2,93,266589
20634,2,334,207609
20635,2,431,191866
20636,2,46,42115
20637,3,483,160206
20638,1,53,246641
20639,3,267,227156
20640,3,14,129142
20641,2,370,210246
20642,1,322,17065
20643,1,118,229888
20644,2,487,116973
20645,2,141,236857
20646,1,358,170961
20647,1,262,140533
20648,3,77,277639
20649,2,479,129923
20650,3,330,59110
20651,3,40,265299
20652,2,200,192280
20653,1,196,44367
20654,1,347,9407
20655,2,153,182761
20656,2,101,160661
20657,2,41,174405
20658,3,380,69929
20659,2,464,253330
20660,3,384,168912
20661,2,4,150707
20662,2,424,205716
20663,2,362,65340
20664,1,332,130341
20665,2,354,81175
20666,1,287,257591
20667,3,232,173737
20668,3,179,243622
20669,3,336,65340
20670,2,330,192467
20671,2,22,620
20672,1,272,19368
20673,1,2,128332
20674,2,46,224626
20675,2,448,112990
20676,3,76,125532
20677,3,27,256297
20678,2,50,232005
20679,1,453,273511
20680,2,285,112499
20681,1,452,162852
20682,2,173,48487
20683,3,477,230568
20684,3,94,179210
20685,3,492,27036
20686,3,172,57209
20687,3,128,173206
20688,1,373,24298
20689,1,111,151238
20690,3,258,74425
20691,3,447,221651
20692,2,424,102987
20693,3,178,118937
20694,2,320,192948
20695,1,395,74200
20696,2,376,226371
20697,3,43,22299
20698,3,310,118630
20699,3,6,177342
20700,2,431,74261
20701,3,260,226551
20702,2,314,277483
20703,3,176,248441
20704,3,414,57389
20705,3,96,76893
20706,1,34,248484
20707,3,44,90633
20708,1,168,195445
20709,3,164,121598
20710,2,491,11053
20711,1,143,40298
20712,3,301,112089
20713,1,473,220811
20714,1,19,221962
20715,1,33,260723
20716,2,466,232901
20717,3,160,252945
20718,3,302,115659
20719,3,357,182186
20720,2,376,164416
20721,3,477,184560
20722,3,261,28549
20723,2,385,108895
20724,1,404,52440
20725,2,327,85695
20726,2,301,225187
20727,2,436,202404
20728,2,437,55997
20729,3,455,192819
20730,3,322,80693
20731,3,129,41662
20732,1,281,267271
20733,1,377,168171
20734,1,290,268918
20735,1,76,182050
20736,2,424,277992
20737,1,279,29566
20738,2,95,190414
20739,3,190,248467
20740,1,197,239048
20741,2,287,240754
20742,2,76,264903
20743,1,12,20482
20744,1,253,225341
20745,1,42,270257
20746,1,111,164715
20747,3,342,143253
20748,1,79,22821
20749,3,306,28346
20750,2,338,117492
20751,3,8,228817
20752,3,401,217125
20753,1,224,140810
20754,1,354,143664
20755,3,92,176971
20756,2,470,170636
20757,2,246,131144
20758,3,460,211649
